Time,soc_R00229,soc_R00230,soc_R00231,soc_R00232,soc_R00233,soc_R00234,soc_R00235,soc_R00236,soc_R00237,soc_R00238,soc_R00239,soc_R00240
2024-01-19 02:00:00,133.45507387042238,607.9601979228967,607.9964529609226,573.0022053317799,607.974218262438,590.80063379091,587.0539107757912,538.909957707478,600.0083010858073,607.9983760355834,608.0,563.3544820974306
2024-01-19 02:30:00,133.4550738698271,607.9994773104625,607.9999537320709,573.1946462775646,607.9742182623442,590.8006337919845,607.7802001461258,589.7087609033847,608.0,608.0,538.9137364117473,583.7177114337989
2024-01-19 03:00:00,133.4550738692318,607.999993185924,542.779898500725,604.6693757266453,607.9996623129643,607.065820621928,607.9970175048139,606.9591387392065,608.0,538.9137364118175,589.7124160169546,585.00852698821
2024-01-19 03:30:00,133.4550738686365,538.9137293376727,593.4513723976845,608.0,538.9133857729404,608.0,608.0,608.0,538.9137364117595,579.2573254035276,607.931350923656,607.6398876108491
2024-01-19 04:00:00,133.4550738680412,573.0404991655965,607.3014861204077,608.0,589.7120768626697,538.9137364008072,538.9137364117978,608.0,582.8502401283629,607.1341092583677,608.0,608.0
2024-01-19 04:30:00,133.45507386744592,573.0404991653733,607.989710390214,608.0,607.9313337171324,589.7124160505758,552.8533892690657,538.9137364117978,607.4692728957605,607.1341092595217,608.0,608.0
2024-01-19 05:00:00,133.45507386685063,592.6198572785213,607.9998656117912,538.9137364118175,607.9313337171324,607.9313507441447,602.7427501853934,589.7124160801682,607.4692728955008,608.0,538.9137364117751,608.0
2024-01-19 05:30:00,133.45507386625533,607.2311224817087,542.7798072694769,587.0539107758566,607.9990934476011,607.9990936746423,607.8646086681476,606.9595052829595,607.9923980502437,608.0,578.0424089879422,538.9137363663614
2024-01-19 06:00:00,133.45507386566004,607.9885426640514,590.8004977764277,606.6764424721732,542.7790067813014,607.9999881835186,607.9981905917593,607.9838098923866,607.9999007638374,538.9137364118175,607.0063773319923,589.7124159922671
2024-01-19 06:30:00,133.45507386506475,607.9998503281339,600.6676930834666,607.9784973138977,590.7997222924184,542.7799343893575,607.9999764053445,607.9997883159659,542.7798435918148,538.9137364077419,607.9846521365788,589.7124159918988
2024-01-19 07:00:00,133.45507386446945,538.9135810275177,600.6676930834666,607.9784973134404,590.799722292247,542.7799343892932,538.9137119166389,538.913516648548,567.7481473370618,583.7031922862434,608.0,589.7124159889886
2024-01-19 07:30:00,133.45507386387416,538.9135810272944,600.6676930833829,538.8914130851781,590.799722292247,542.7799343922978,538.9137119177657,538.9135166491114,567.748147337273,583.7031922863226,608.0,589.7124159901625
2024-01-19 08:00:00,133.45507386327887,552.1062220385586,607.7745470080423,538.8914130892367,607.0657338979167,542.7799343922978,538.9137119180076,556.8948303382875,605.6343377851568,607.5394622348015,538.9137361830252,605.4203010885343
2024-01-19 08:30:00,190.53140971105537,588.3776066350995,538.6796829655947,538.8914130892367,607.9857034342755,590.8006210523318,538.9137119180076,556.8948303371624,605.634337784735,607.5394622346432,538.9137361829659,607.9502436973588
2024-01-19 09:00:00,244.13127014725436,588.3776066350994,586.3988558559691,538.8914130892367,607.999813140189,590.8006210516801,538.9137119180094,556.8948303360373,607.9555970745033,607.9934818302158,538.9137361827143,607.9502436930392
2024-01-19 09:30:00,297.3476341205237,522.4697783058583,520.4250966491742,587.0322730134907,550.840014839505,524.9743737950021,587.0538870441894,601.1844389168623,542.7339170184612,542.7731895458932,587.0539105537933,542.7283674215503
2024-01-19 10:00:00,297.3476341093672,569.8182825809871,569.1157582785632,521.0795513456694,598.6067799540572,573.5328076176211,521.1018841532517,607.7989040966434,590.7560347407594,590.7940860874976,521.1019078367782,542.7283674215503
2024-01-19 10:30:00,331.1387050303177,604.0466093757423,603.9104916958617,569.7513209961469,533.0497444816433,604.7288782036413,521.1018841532517,607.7989040912187,590.7560347387252,590.7940860864804,550.539219570798,566.8419746153664
2024-01-19 11:00:00,383.5450924418231,607.9106228287442,603.9104916958617,569.7513209982843,545.5693878846429,608.0,546.8261057123837,607.7989040912187,590.7560347397916,606.9933784897715,561.7714500877971,598.9917612718336
2024-01-19 11:30:00,435.2442729538867,607.9988155217725,603.9104916958486,605.9417475464872,570.187338326976,608.0,566.0771855777284,608.0,590.75603473979,608.0,561.7714500876473,598.9917612694967
2024-01-19 12:00:00,486.02137323573334,607.9999845562195,603.9104916961045,608.0,606.0060803423654,608.0,600.8768130524556,538.9137361031596,607.981005138702,608.0,561.7714500905398,608.0
2024-01-19 12:30:00,535.643394050131,542.7799306355168,607.9062015034044,608.0,608.0,538.913736411574,608.0,589.7124157359399,608.0,608.0,561.771450090535,607.9999999971071
2024-01-19 13:00:00,583.8834646131895,590.8006176225879,542.6827122250347,608.0,608.0,589.7124160360385,608.0,607.9313507283504,608.0,538.9137364118175,604.6019346313922,538.9137357200682
2024-01-19 13:30:00,583.8834645843332,607.0658190970561,590.7064220904577,542.779946645134,608.0,607.9313507434149,608.0,607.9990936743765,542.7799466451124,579.3559848887289,607.9277356861047,578.8633292806055
2024-01-19 14:00:00,587.5203205696579,607.9857049451643,607.0568362966218,590.8006329833973,542.7799466387767,607.9990936746318,538.9137364118175,608.0,593.4514188932831,579.3559848887289,607.9990453123088,605.5975000522334
2024-01-19 14:30:00,587.520320540574,607.9998131597963,607.985546935571,590.8006329831393,568.3916491116096,607.9999881835184,587.0539108923078,542.7799465228809,607.3014897491951,579.3559848887289,607.9999875518721,607.9546914795624
2024-01-19 15:00:00,587.52032051149,538.9135424405997,608.0,607.9830051976808,605.7352101624299,538.9137236134187,607.7802001559093,593.4514188109238,608.0,607.1441633570053,538.9137231868754,608.0
2024-01-19 15:30:00,587.5203204824061,587.0537227554254,542.7799465228834,607.9997777701195,540.4325961866981,587.0538983719216,607.9970175044687,607.301489916614,608.0,538.0252988538024,589.7124032252419,538.913736400807
2024-01-19 16:00:00,581.9817285420016,606.6764212570585,590.8006328556347,542.7797162667342,588.5260084413076,606.676441072576,542.7768547794057,542.0558839672385,542.7799466759668,586.1927183091233,523.8494003043006,587.0539107755698
2024-01-19 16:30:00,515.8630268268391,607.9784968794901,590.8006328554075,552.2396626535876,588.5260084413076,608.0,593.4484293740484,552.797051108676,471.55896044610444,607.7236633261552,550.8985514971648,607.7802001600796
2024-01-19 17:00:00,447.92437877656073,607.9997185714776,607.0658205328348,599.9616732942551,606.8372697115697,542.7799465579476,527.7124023671358,591.4476435431251,521.5363509660696,542.4934916784102,598.6634488082309,607.7802001535533
2024-01-19 17:30:00,393.47768484546685,542.7796548751489,541.8116113412567,534.4523622603385,607.9815633555863,590.8006328410049,576.1902366454277,607.1263946891094,570.1949081669603,555.8896343697348,607.6680012489987,607.9970174990367
2024-01-19 18:00:00,323.5389978846309,590.8003504155012,589.8623659750959,582.7285458102082,542.7608344634248,607.0658205471082,587.1281064127359,607.9867601955748,503.70437341470904,583.4047001354129,607.9954046669839,542.7768546892095
2024-01-19 18:30:00,283.37229252909447,607.0657936201121,606.9744850257275,516.634133690359,590.782115161965,607.9857049610757,606.6847906929524,542.7662217688352,547.5234203368825,606.2341853783563,542.7751829478016,550.061579822398
2024-01-19 19:00:00,242.98921541341036,541.8115834272954,541.7169441048906,565.4333673905127,590.782115161965,607.9857049599992,607.9786595468396,590.7873348858209,578.6787110168742,540.949689397829,590.7960174042365,552.2878011942187
2024-01-19 19:30:00,202.38439500575532,541.8115834272954,592.4235488218884,605.2549254056673,607.9821759692925,538.8988957993106,538.8915815055327,607.9824098659828,588.9479091265282,552.822877793654,607.9827986569455,552.2878011942187
2024-01-19 20:00:00,161.52323547528695,552.2132384088268,607.214035007275,607.945955929162,607.9821759706173,538.898895799304,563.3000620417039,607.9824098659835,588.94790912772,602.7357378217974,538.8958785979777,552.8742451780046
2024-01-19 20:30:00,161.52323547287878,552.2508355810818,607.9882554672038,607.9992884124092,542.7614695807789,587.0395259236902,563.3000620464975,607.9997699507721,606.8814935733529,607.8643391017123,554.3753693566165,557.3995601974459
2024-01-19 21:00:00,161.5232354704706,552.2508355801788,607.9998465676476,607.9999907223425,584.2114349884251,587.0395259320684,602.6975088309449,542.7797081672527,607.9823844910774,607.864339102806,575.2693142298303,557.3995601974464
2024-01-19 21:30:00,161.52323546806244,599.9719062533849,542.7797875805632,542.7799370275558,606.3372907120649,606.6748209480007,607.8628653545948,590.8004018997052,542.761685749618,607.9981869004993,597.6613477347759,579.2754136702733
2024-01-19 22:00:00,161.52323546565427,599.9719062524819,590.8004789684284,542.7799370275558,606.3372907080882,606.6748209465094,607.998166713344,607.065798559742,568.2627542322707,542.7780671042872,607.6075465096368,579.2754136702733
2024-01-19 22:30:00,161.5232354632461,599.9719062515787,607.0658059051742,583.0408003667328,607.9716211316147,541.4063587545764,607.9999760938641,607.9857045750298,603.7421964319092,590.7988120146889,542.3731268081617,579.2754136702733
2024-01-19 23:00:00,161.52323546083792,607.7397328005336,607.985704706165,599.0610323780581,607.9996281109662,552.2007896272719,542.7799218666914,607.9998131617916,607.9006117243388,607.0656473048032,543.8901946246843,579.2754136693827
2024-01-19 23:30:00,161.52323545842975,538.6435416030713,608.0,608.0,538.9133499069924,602.5557202419827,593.451394966105,538.9135424290826,608.0,608.0,554.4716519682395,607.1359561827499
2024-01-20 00:00:00,161.52323545602158,586.1053460941264,542.7799465391233,608.0,589.7120421694742,608.0,608.0,552.8533911253467,607.9999999991502,607.9999999991502,562.9479503603052,607.986925145703
2024-01-20 00:30:00,161.5232354536134,586.1053460932233,590.8006328623655,608.0,607.9313319755239,608.0,608.0,602.742750610527,538.9137363894712,538.9137364109155,604.818763699164,608.0
2024-01-20 01:00:00,161.52323545120524,586.1053460923201,605.9626877891501,542.7799465843372,607.9313319755239,608.0,608.0,608.0,589.7124160084211,589.7124160352913,535.6119569829569,608.0
2024-01-20 01:30:00,161.52323544879707,606.5674494174185,607.9633793042481,590.8006329236795,607.9990934243177,538.9137364118175,538.9137364117978,608.0,607.9313507420285,589.7124160352913,566.4008783398099,538.9137364117978
2024-01-20 02:00:00,161.5232354463889,537.4266877345931,608.0,607.98300519503,538.9127951005032,584.1069220610082,589.7124161946431,608.0,607.9990936745593,606.9595052713477,566.4008783498344,587.0539107850102
2024-01-20 02:30:00,161.52323544398072,585.6124194617895,542.7799465409745,607.9997777700848,587.0529984914147,606.3241038559765,594.0858461006886,538.9137364118175,608.0,608.0,599.6783046773157,607.7802001488449
2024-01-20 03:00:00,161.52323544157255,594.60093777722,590.8006328724539,607.9999971029818,596.0885816226858,606.3241038559765,607.3529810341894,587.0539107696304,542.7799465228809,542.7799466451341,607.724348072666,607.7802001488449
2024-01-20 03:30:00,161.52323543916438,594.6009377763169,607.0658205479666,542.7799435684311,607.5030371903583,607.9713425432816,607.9905497682303,589.663990566869,590.8006328626127,590.8006329650404,542.4942014396256,607.7802001488449
2024-01-20 04:00:00,161.5232354367562,607.3933878106404,607.985704974028,552.2396683086374,607.9929223890064,607.9996244391912,542.7701499969351,606.9546451254113,601.4408277745845,590.8006329557248,576.540802796018,607.9970174979479
2024-01-20 04:30:00,161.52323543434804,607.991199398964,607.9998131597631,599.5808520378955,607.9999076175395,542.7795571430556,590.7911409735173,607.9837219500791,601.4408277734768,590.8006329563907,595.3881487668284,538.9106400209947
2024-01-20 05:00:00,161.52323543193987,538.9045999302589,538.9135424341355,608.0,538.9136400813295,593.4510423410326,607.9825804099607,608.0,608.0,606.8780557809249,608.0,589.7094208846376
2024-01-20 05:30:00,161.5232354295317,587.0450548751206,587.0537227532436,608.0,580.6172463027488,608.0,608.0,542.7799466467935,542.7799466451341,607.982320998941,608.0,589.709420885782
2024-01-20 06:00:00,161.52323542712352,606.6754443031504,599.7877355484549,608.0,580.617246304462,608.0,608.0,593.4514189209914,587.3798275939122,538.8953826899804,608.0,589.7094208869265
2024-01-20 06:30:00,161.52323542471535,607.9784778914506,607.7301304386438,542.7799466801821,605.3192200896722,608.0,608.0,608.0,607.8006311464098,589.6946624474726,538.9137364008183,596.7066350143865
2024-01-20 07:00:00,161.52323542230718,607.9997183219715,607.9963052975664,590.8006335822965,607.9476385827254,538.9137364118175,538.9137364117978,608.0,608.0,591.7340470149308,568.3304878492596,608.0
2024-01-20 07:30:00,161.523235419899,608.0,608.0,595.9511845203618,607.9476385865621,552.9307215331056,589.7124160490378,608.0,608.0,607.7559395369422,568.330487855498,538.9137387534875
2024-01-20 08:00:00,161.52323541749084,538.9137364118175,538.9137364117978,608.0,608.0,580.6399116344052,607.9313507264843,538.9137362644839,608.0,608.0,599.3447948033456,589.7124182929297
2024-01-20 08:30:00,161.52323541508267,581.7981148376986,584.7319254804394,608.0,538.9137364118175,580.6399116344052,607.9990936735064,587.053910749977,542.7799465228809,542.7799466451341,607.7063729476287,606.9595055006653
2024-01-20 09:00:00,161.5232354126745,581.7981148367954,584.7319254801007,538.9137364118175,589.7124160170225,586.3099528322069,608.0,587.053910754874,593.4514187746623,593.4514189192913,538.608910107687,606.9595055006653
2024-01-20 09:30:00,218.37636742373192,607.377729525795,607.6193142251415,589.7124160458611,519.956840294292,516.4361073716155,538.913736405002,607.780200147182,523.8280590799571,523.8280595935304,589.4175521132865,537.8336234718848
2024-01-20 10:00:00,218.37636741765166,607.377729523515,538.5185337516187,519.9568414280445,571.3562714592053,567.9428802460751,589.7124157120961,607.7802001406471,558.8125937823049,575.107927944191,519.651650653858,561.634264807224
2024-01-20 10:30:00,218.3763674115714,607.9909485950743,586.6708367212296,568.660993387112,572.1931408182865,567.9428802459528,523.8494137046827,607.9970174978323,601.6568697915482,508.76975911082553,568.3645828642086,494.88706361035105
2024-01-20 11:00:00,218.37636740549115,607.9998818106681,586.6708367202763,592.621584343521,572.1931408182862,567.9428802462185,523.8494137047824,607.9970174978697,601.6568697919822,527.3728191744297,568.3645828642086,547.0217403281457
2024-01-20 11:30:00,218.3763673994109,538.913613711626,607.7555082865234,608.0,599.7016529177791,567.9428802462185,575.1286180981344,538.9106400212972,608.0,531.9318910508105,605.7310076965429,597.5518377801436
2024-01-20 12:00:00,218.37636739333064,538.913613709346,607.9966677971533,608.0,599.7016529182985,605.6650747382854,606.670500708212,587.1326448956568,608.0,555.2633627588001,608.0,600.1575718356444
2024-01-20 12:30:00,218.37636738725038,569.0870013393352,607.9999565358064,608.0,608.0,608.0,608.0,607.7851843959116,538.9137362322747,597.2980880933094,608.0,608.0
2024-01-20 13:00:00,218.37636738117013,593.9999241116366,607.9999994374988,542.7799464638418,608.0,608.0,608.0,608.0,573.094355033595,597.2980880933094,608.0,608.0
2024-01-20 13:30:00,218.37636737508987,607.3461187703796,542.779946094393,590.8006327741127,542.7799466387767,608.0,608.0,608.0,606.411379631751,608.0,538.9137364090243,538.9137364117978
2024-01-20 14:00:00,218.3763673690096,607.9904386522567,590.8006318297711,607.065820542537,590.8006329775625,542.7799466387767,542.779946645134,542.7799466451341,607.9731707788226,542.7799466449678,587.0539107731491,587.0539107696115
2024-01-20 14:30:00,218.37636736292936,607.9998751402173,604.5521984153719,607.065820542537,590.8006329785802,589.2512336450408,547.5679570802446,542.7799466451341,607.9731707747434,554.3297475738804,606.6764423959883,587.0539107696115
2024-01-20 15:00:00,218.3763673568491,538.9136067865884,608.0,608.0,607.9830051983029,607.9076667647596,571.9704390163017,552.7766117869767,608.0,594.1062328990164,608.0,607.7802001454008
2024-01-20 15:30:00,218.37636735076885,587.0537851252797,608.0,538.9137364118175,608.0,608.0,606.259558789561,602.7250962543236,538.9137364287005,597.8429608798367,608.0,608.0
2024-01-20 16:00:00,218.3763673446886,606.6764282962166,542.7799466451318,587.0539107758565,542.7799465228809,608.0,608.0,608.0,589.7124160463735,608.0,538.9137364087629,608.0
2024-01-20 16:30:00,218.37636733860833,607.9784970361529,590.800632926422,606.6764424721733,590.8006328556327,542.7799466387767,608.0,608.0,607.9313507439336,538.9137364117928,589.7124160140679,538.913736400807
2024-01-20 17:00:00,218.37636733252808,607.9997185735339,607.0658205395519,607.9784973529153,607.0658205461517,590.8006329775625,542.7799466387767,608.0,607.9990936745847,587.053910848634,523.8494140170984,538.913736400807
2024-01-20 17:30:00,187.86766072359546,542.7796549795188,607.9857049573401,607.9997185778265,607.9857049619776,607.0658205579698,590.8006329588808,542.7799466387767,607.9999881835179,587.053910848634,559.4471425336599,564.0484258857466
2024-01-20 18:00:00,187.86766071948574,564.8551356802739,607.9998131595223,542.7796547307853,607.9998131668625,607.9857049622133,607.0658205559378,590.8006329775625,542.7799343893566,606.6764424674699,563.5290010513505,566.1671072937545
2024-01-20 18:30:00,146.90087301826108,603.036883778401,542.7797529591074,590.80035011398,542.7797529603592,607.9998131668656,607.9857049621776,604.1726540898343,590.8006211133448,607.9784973117587,563.5290010503381,566.1671072935894
2024-01-20 19:00:00,146.90087301679733,603.0368837778522,556.769223583985,590.8003501181311,590.800445424916,542.7797529603623,607.999813166865,607.9146373690808,590.8006211148147,542.7576559874266,602.7481593910086,566.1671072955528
2024-01-20 19:30:00,146.90087301533362,607.8757029374565,556.7692235921274,607.0657936322901,590.800445424916,552.7766176209504,538.9135424627516,608.0,607.9830046667955,593.42986621329,533.4638297570045,596.3261121789109
2024-01-20 20:00:00,146.9008730138699,607.998342206241,556.7692235918188,607.9857044882626,590.8004454246669,591.8357094697529,574.0322687195751,538.9137363903616,608.0,523.8057380229889,584.43913900158,607.7547932453994
2024-01-20 20:30:00,146.90087301240618,538.9120153462848,603.6059030818778,538.898894500593,607.9829967937632,608.0,606.5333629919847,589.7124160230662,538.913736400807,575.0863004001276,514.5010883625089,608.0
2024-01-20 21:00:00,146.90087301094246,552.1061529325973,607.8959849505259,585.8830307763379,542.76232038985,608.0,608.0,607.9313507416784,538.9198127416901,504.83597164088627,566.0662896313316,608.0
2024-01-20 21:30:00,146.90087300947874,599.8324410060918,607.9986178372816,591.5185769007539,542.76232038985,607.9999999959181,607.9999999959181,607.9990936749477,561.4817713060293,553.9636868354926,499.4505780911925,542.7799465627199
2024-01-20 22:00:00,146.90087300801503,599.8324410055429,607.9999819649779,607.1329158382237,590.783554872674,542.7799466409026,607.9999999999468,607.9999881970475,561.4817713127953,486.99588079217966,548.7234879645754,552.4531626290736
2024-01-20 22:30:00,146.9008730065513,607.7324761977887,542.7799279841349,607.9868727417902,590.7835548724172,570.3486802981699,542.7799466235588,542.7799344097394,602.2868103114093,536.593189874896,481.6099772119048,600.0267502821654
2024-01-20 23:00:00,146.9008730050876,607.7324761972399,582.4609726095083,542.7663383935927,607.0641950299001,604.1478862002193,542.7799466137501,542.7799357821933,602.2868107295789,469.1576193605109,531.34265338013,600.0267502821654
2024-01-20 23:30:00,146.90087300362387,538.6360083722257,607.4360420699304,549.692127189601,608.0,604.1478862000638,592.4816408234249,542.7799357821933,608.0,396.2802726542736,582.385856491816,608.0
2024-01-21 00:00:00,146.90087300216015,552.0937803548015,607.9918765753541,596.242921130938,542.779946638003,604.1478862078942,592.4816408234236,585.5168664003381,608.0,447.7745911035796,516.2802879396495,608.0
2024-01-21 00:30:00,146.90087300069644,599.8204647357825,607.9998939461441,607.5138127606759,546.8960589613785,604.1478862117751,607.2191104797351,606.4977224167901,542.7799465376729,378.55116848549676,565.0895809169332,542.7799466751122
2024-01-21 01:00:00,146.90087299923272,599.8204647352336,607.9999986104667,607.9930885440751,591.1131328803482,538.787905869448,607.9883409213512,606.4977224167749,552.7766117864454,433.23481630484787,494.52127647738644,575.4619312751507
2024-01-21 01:30:00,146.900872997769,607.7318487214271,542.7799452395559,607.9999097891064,607.0302348385035,552.1006362685316,542.7678604104933,607.9749432165942,600.1140459827695,363.79805692938066,543.9244768458236,601.9903093693267
2024-01-21 02:00:00,146.90087299630528,607.7318487208782,576.1669892949615,542.7798531157903,607.9850767404663,599.8271010016706,543.5350656809594,607.9749432172229,600.1140459832613,418.71185692500705,472.7351141473198,601.9903093693267
2024-01-21 02:30:00,146.90087299484156,538.6353569763879,606.7949676388185,561.8452829228262,608.0,599.82710100257,594.1815088800765,538.8877233420725,608.0,345.05044191182213,525.4630873120404,608.0
2024-01-21 03:00:00,146.90087299337785,563.929763847955,606.7949676388185,603.5296330875335,538.9137358199862,608.0,594.1815088800681,552.8536370424986,607.9999999991436,400.2308511011488,453.7871981662131,608.0
2024-01-21 03:30:00,146.90087299191413,602.8362528739347,607.9807690766069,603.5296330870319,552.1062288948908,607.9999999992745,608.0,602.7428071054159,538.9137364277954,326.33331752087486,506.98101835001273,538.9137365252078
2024-01-21 04:00:00,146.9008729904504,607.8681805142654,607.9997484193156,607.8933567612058,599.8325145309668,542.7799466337738,608.0,608.0,589.7124160454921,251.64583542794196,558.7694626437035,538.9137365252078
2024-01-21 04:30:00,146.9008729889867,607.9982394698887,542.7796858653766,607.9985822318147,599.8325145307165,546.9167987973826,538.9137363900677,608.0,589.7124160466363,307.5581970287998,565.9542341885459,589.7124161224613
2024-01-21 05:00:00,146.90087298752297,607.9999770446932,590.8003804145222,542.7784769258781,599.8325145307165,597.4504165608191,560.1208410996078,607.9999999978212,607.931350743947,363.1945469587219,495.4127965272542,589.7124161224613
2024-01-21 05:30:00,146.90087298605926,538.9137125803894,607.9829938855456,593.4499978769987,608.0,608.0,604.2865221311569,538.9137356810029,608.0,288.87987537999595,547.5327505572923,607.9313508440857
2024-01-21 06:00:00,146.90087298459554,587.0538876700385,607.999777613102,607.3013724540136,542.7799465856675,608.0,604.2865221313891,555.4104952079728,538.9137364515631,344.7105033033664,547.5327505572923,607.999093677443
2024-01-21 06:30:00,146.90087298313182,587.0538876694897,607.9999970984009,607.9897085247279,553.8203260893508,608.0,608.0,603.3146868847899,589.7124162838383,270.2060389841072,598.0456890289743,538.9127955089829
2024-01-21 07:00:00,146.9008729816681,587.0538876689408,538.9137333994747,608.0,584.0503286627886,538.9137363619947,608.0,603.3146868850831,589.7124162839482,323.21433737498717,599.8370129200277,587.052998781277
2024-01-21 07:30:00,146.90087298020438,593.0535530175536,538.9137333994747,538.9137364111134,607.5669949524761,589.7124159964234,538.913736400807,603.3146868850831,602.7127438189351,378.6718681334146,608.0,607.7801422129126
2024-01-21 08:00:00,146.90087297874067,523.4160124567645,538.9137333994747,589.7124160098416,608.0,596.8532659506844,573.0575106742692,608.0,608.0,433.35355558974084,538.9137364546426,607.7801422129126
2024-01-21 08:30:00,146.90087297727695,550.8304486266438,571.4479960801355,589.7124160098416,608.0,596.8532659502554,604.645096304289,542.779946429519,608.0,484.16874308060903,541.3472012123966,607.9970166843652
2024-01-21 09:00:00,146.90087297581323,550.830448626095,571.4479960799296,589.7124160097644,607.999999999971,596.8532659509239,608.0,578.2570975602544,538.9137363744509,511.98666571645515,568.5881686452201,607.9970166843652
2024-01-21 09:30:00,199.42339198203587,601.2319995090523,501.08006850344566,519.9568413851422,538.9137364090508,527.3522553066855,538.9137360575389,508.1110210647285,589.7124160089076,563.6271887328694,568.5881686452201,538.9106392350557
2024-01-21 10:00:00,199.4233919771798,531.8913719905507,553.0394200576221,571.3562724241956,553.4652410292694,455.723885908518,467.5873750073059,436.0218019821088,607.9313506689397,493.01371620542125,605.7656159644359,589.7094201362208
2024-01-21 10:30:00,199.42339197232369,580.24471980873,486.045621968642,504.90141741757697,599.1001603956179,506.0661004319543,479.97012112760893,486.7831394217055,542.7087826318123,542.4562668666076,607.9587710697937,606.9592049304899
2024-01-21 11:00:00,199.42339196746758,580.244719806909,486.0456219679591,526.4469361819619,599.1001603956179,506.0661004377755,532.5101206716794,539.1409896395413,593.3826105492149,542.4562668666076,607.9994584308986,606.9592049304495
2024-01-21 11:30:00,199.42339196261148,580.2447198050879,486.0456219672762,574.9621169146665,599.1001603956179,506.0661004435967,583.5160151959722,589.9322358839252,593.3826105492149,578.7924005661263,608.0,606.9592049304522
2024-01-21 12:00:00,233.6829048207392,580.2447198050879,538.4234310962979,606.6500516844978,599.1001603877842,555.4461551975124,583.5160152045314,607.9422641502808,600.749598571981,607.0860863943664,538.9137360998172,608.0
2024-01-21 12:30:00,267.7891370239192,605.6463162434146,586.5786511492687,607.9779822275264,607.6928505778336,600.8165918834787,583.5160152045314,607.9992392855341,600.7495985718949,608.0,552.8533892716816,538.9137364323823
2024-01-21 13:00:00,320.81768445676465,607.9558901325636,606.0760966674549,607.999711809733,542.4615512460687,607.7816964526847,583.5160152045314,607.9992392840022,600.7495985713205,607.9999999997846,557.459313060225,587.0539107849179
2024-01-21 13:30:00,373.34046937261337,607.9994202779183,606.0760966671912,607.9999962429431,565.7749896350476,607.9970385943942,583.5160152039363,607.9999900810258,600.7495985705544,607.999999999716,557.4593130601168,606.3329043253051
2024-01-21 14:00:00,425.1939514718864,607.9999924421638,607.9659461082513,542.7799427760774,603.2324711254315,607.9999613750338,606.2485918818006,542.7799363627437,607.7784928279618,542.7799466976139,601.3252161936823,607.971528552535
2024-01-21 14:30:00,476.169582600048,542.7799388103903,607.9995532718315,590.8006293365086,607.8828500564736,542.7799064237145,607.9697309522167,590.8006239157335,542.5503277813824,584.9394250285012,601.3252161936823,607.9996268898068
2024-01-21 15:00:00,476.16958257793135,590.800625373997,542.7794835431815,607.0658202136851,607.9984395661406,590.8005941126876,607.9996032006951,590.8006239157173,566.4768432006845,607.6347836585409,608.0,608.0
2024-01-21 15:30:00,476.1695825558147,607.0658198345391,590.8001842842834,607.9857049552184,607.9999796529196,607.0658168536228,607.999994827983,607.0658197492724,590.6895959023441,607.9949154341002,608.0,538.9137364118174
2024-01-21 16:00:00,476.1695825336981,607.9857049439785,607.0657778676666,607.9998131594946,542.7799253712747,607.9857048925879,542.7799411023298,607.985704943457,607.0552273073753,607.9999336569075,538.9137364118175,589.7124160170224
2024-01-21 16:30:00,407.4197872919074,607.9998131593472,607.9857042122514,542.7797529711431,590.8006123375266,607.9998131586989,590.8006275367951,542.7651278560551,607.98551858983,542.7798778891038,587.0539107758565,598.5454881230959
2024-01-21 17:00:00,365.62131228896396,542.7797530619667,607.9998131570377,590.80044461094,607.0658185981584,542.7797529583972,607.0658200424568,590.7862750496505,542.7649344944019,590.800566332056,521.1019080658535,607.6611331932961
2024-01-21 17:30:00,295.3842755553851,554.9728512841787,542.7797529666235,607.065802638442,541.8116094098258,590.8004452871195,607.9857049522103,590.7862750493914,552.2392943866228,590.800566332056,552.0207637893652,607.6611331932957
2024-01-21 18:00:00,249.6110063723013,554.9728512841787,552.7766176205645,537.9439594752029,592.5150902190027,607.9829968560775,608.0,607.9823623960642,552.2392943866228,607.9830022168734,552.2684729791616,538.5619456659076
2024-01-21 18:30:00,209.04402526511834,600.6943660246826,552.7766176205645,562.3351720443129,592.5150902190027,607.9829968551097,538.9137364118175,607.9823623901916,552.2392943866421,607.9830022133866,552.268472977854,538.5619456654173
2024-01-21 19:00:00,168.22847968485448,607.7758355067658,569.4804296476132,602.4814302650055,592.5150902264862,607.9997776520484,538.9137364115572,542.7616628453992,580.1537256811023,542.7623259877895,599.9766944544249,538.5619456654173
2024-01-21 19:30:00,168.22847968201324,608.0,569.4804296476111,608.0,608.0,538.9135051555198,547.9977475616873,570.6544954975797,580.1537256811023,552.7771424229096,608.0,538.561945665408
2024-01-21 20:00:00,133.6292733194646,608.0,569.4804296500209,608.0,542.779946645119,587.05368662169,577.9653368442588,585.5768233559678,605.7881095049333,600.1141878865942,542.779946634987,538.5619456608005
2024-01-21 20:30:00,133.62927331885805,538.9137364118175,605.9013137248567,538.9137359059539,593.451418948205,607.7801859227442,593.6249237944862,585.5768233573967,608.0,608.0,549.2087665959908,538.5619456626545
2024-01-21 21:00:00,133.6292733182515,587.0539107695774,607.9619642766323,586.288585348972,607.3014899583042,542.5520827938008,593.6249237944862,607.6809629611298,538.9137364117913,608.0,549.2087665996694,542.4961859142365
